,date,team_id,team_points_total,3P%,3P_made,FG%,FG_made,Total_Reb,team_Ast,WinPct
14277,2018-05-08,11,112,0.46153846153846156,18,0.4819277108433735,40,40,21,79.34782608695652
14278,2018-05-09,2,114,0.35,7,0.4470588235294118,38,39,18,67.02127659574468
14279,2018-05-13,2,108,0.36666666666666664,11,0.5119047619047619,43,48,27,67.36842105263158
14280,2018-05-14,11,106,0.35135135135135137,13,0.4588235294117647,39,42,18,78.49462365591397
14281,2018-05-15,2,107,0.3225806451612903,10,0.43478260869565216,40,46,24,67.70833333333334
14282,2018-05-16,11,127,0.38095238095238093,16,0.5113636363636364,45,47,23,78.72340425531915
14283,2018-05-19,6,116,0.5,17,0.4868421052631579,37,45,23,61.458333333333336
14284,2018-05-20,10,126,0.40625,13,0.5217391304347826,48,49,20,71.57894736842105
14285,2018-05-21,6,111,0.34782608695652173,8,0.5061728395061729,41,47,15,61.855670103092784
14286,2018-05-22,10,92,0.3333333333333333,9,0.39325842696629215,35,49,14,70.83333333333334
14287,2018-05-23,2,96,0.3333333333333333,13,0.36470588235294116,31,45,18,66.66666666666666
14288,2018-05-24,11,98,0.3023255813953488,13,0.3717948717948718,29,40,12,78.35051546391753
14289,2018-05-25,6,109,0.391304347826087,9,0.47126436781609193,41,44,16,61.61616161616161
14290,2018-05-26,10,115,0.42105263157894735,16,0.4942528735632184,43,47,26,70.40816326530613
14291,2018-05-27,2,79,0.1794871794871795,7,0.3411764705882353,29,42,18,65.34653465346535
14292,2018-05-28,11,92,0.1590909090909091,7,0.4,36,44,17,76.76767676767676
14293,2018-05-31,10,124,0.3611111111111111,13,0.5111111111111111,46,38,31,71.0
14294,2018-06-03,10,122,0.4166666666666667,15,0.573170731707317,47,41,28,71.28712871287128
14295,2018-06-06,6,102,0.2903225806451613,9,0.43478260869565216,40,47,20,60.19417475728155
14296,2018-06-08,6,85,0.2962962962962963,8,0.3448275862068966,30,44,21,59.61538461538461
14297,2018-10-16,10,108,0.2692307692307692,7,0.4421052631578947,42,58,28,100.0
14298,2018-10-16,2,105,0.2972972972972973,11,0.4329896907216495,42,55,21,100.0
14299,2018-10-17,24,121,0.5588235294117647,19,0.5432098765432098,44,44,35,100.0
14300,2018-10-17,13,98,0.2857142857142857,8,0.3977272727272727,35,47,21,0.0
14301,2018-10-17,26,117,0.3684210526315789,7,0.5157894736842106,49,37,17,0.0
14302,2018-10-17,27,112,0.44,11,0.43010752688172044,40,52,22,100.0
14303,2018-10-17,11,112,0.3333333333333333,16,0.42391304347826086,39,37,21,0.0
14304,2018-10-17,28,116,0.42424242424242425,14,0.4891304347826087,45,43,21,100.0
14305,2018-10-17,20,126,0.36363636363636365,12,0.45454545454545453,45,46,21,100.0
14306,2018-10-17,22,104,0.28,7,0.4148936170212766,39,51,20,100.0
14307,2018-10-17,12,111,0.38461538461538464,10,0.5662650602409639,47,57,29,100.0
14308,2018-10-17,9,103,0.25,6,0.42391304347826086,39,46,21,100.0
14309,2018-10-17,4,112,0.42105263157894735,16,0.44565217391304346,41,41,21,0.0
14310,2018-10-18,25,128,0.35135135135135137,13,0.44,44,54,21,100.0
14311,2018-10-18,30,112,0.2692307692307692,7,0.4691358024691358,38,40,19,0.0
14312,2018-10-18,23,127,0.3333333333333333,12,0.4731182795698925,44,55,30,50.0
14313,2018-10-19,13,108,0.4230769230769231,11,0.43209876543209874,35,48,21,50.0
14314,2018-10-19,29,123,0.41304347826086957,19,0.449438202247191,40,38,24,50.0
14315,2018-10-19,17,118,0.3695652173913043,17,0.4731182795698925,44,50,27,100.0
14316,2018-10-19,19,149,0.5161290322580645,16,0.5894736842105263,56,52,35,100.0
14317,2018-10-19,18,131,0.4,10,0.5057471264367817,44,40,28,50.0
14318,2018-10-19,15,131,0.5,13,0.5432098765432098,44,41,32,50.0
14319,2018-10-19,28,113,0.37142857142857144,13,0.4673913043478261,43,49,24,100.0
14320,2018-10-19,3,107,0.4,12,0.49333333333333335,37,55,22,50.0
14321,2018-10-19,22,88,0.1935483870967742,6,0.3829787234042553,36,44,18,50.0
14322,2018-10-20,14,115,0.25,8,0.48,48,44,28,0.0
14323,2018-10-20,25,121,0.46875,15,0.5357142857142857,45,46,24,100.0
14324,2018-10-20,8,119,0.32142857142857145,9,0.5058823529411764,43,54,28,100.0
14325,2018-10-20,7,140,0.34,17,0.5,49,42,29,50.0
14326,2018-10-20,5,116,0.3333333333333333,7,0.5057471264367817,44,41,26,0.0
14327,2018-10-20,16,112,0.3235294117647059,11,0.4606741573033708,41,49,21,33.33333333333333
14328,2018-10-20,23,116,0.5151515151515151,17,0.4787234042553192,45,46,33,66.66666666666666
14329,2018-10-20,20,101,0.34285714285714286,12,0.41379310344827586,36,46,23,33.33333333333333
14330,2018-10-20,30,113,0.3333333333333333,13,0.4157303370786517,37,37,20,0.0
14331,2018-10-20,12,132,0.6666666666666666,16,0.5543478260869565,51,40,21,66.66666666666666
14332,2018-10-21,13,115,0.2,5,0.47191011235955055,42,49,22,66.66666666666666
14333,2018-10-21,8,100,0.1875,6,0.4069767441860465,35,47,21,100.0
14334,2018-10-21,21,120,0.23076923076923078,9,0.4423076923076923,46,51,23,0.0
14335,2018-10-21,6,111,0.37037037037037035,10,0.46464646464646464,46,49,23,0.0
14336,2018-10-22,14,142,0.358974358974359,14,0.514018691588785,55,52,33,0.0
14337,2018-10-22,10,123,0.3783783783783784,14,0.5113636363636364,45,40,35,75.0
14338,2018-10-22,25,124,0.28205128205128205,11,0.39814814814814814,43,70,22,66.66666666666666
14339,2018-10-22,29,84,0.25,8,0.35365853658536583,29,50,18,33.33333333333333
14340,2018-10-22,7,115,0.3191489361702128,15,0.43010752688172044,40,41,25,66.66666666666666
14341,2018-10-22,18,101,0.21212121212121213,7,0.4235294117647059,36,47,24,50.0
14342,2018-10-22,17,124,0.425,17,0.46875,45,55,27,100.0
14343,2018-10-22,28,127,0.38461538461538464,15,0.5747126436781609,50,46,36,100.0
14344,2018-10-22,2,90,0.225,9,0.4065934065934066,37,51,21,50.0
14345,2018-10-23,8,126,0.36666666666666664,11,0.5151515151515151,51,49,31,100.0
14346,2018-10-23,19,116,0.25,6,0.43010752688172044,40,48,22,100.0
14347,2018-10-23,9,133,0.36363636363636365,12,0.4722222222222222,51,46,22,100.0
14348,2018-10-24,10,144,0.45454545454545453,15,0.5760869565217391,53,48,37,80.0
14349,2018-10-24,26,97,0.3333333333333333,6,0.42168674698795183,35,57,19,40.0
14350,2018-10-24,24,113,0.3225806451612903,10,0.5238095238095238,44,44,27,25.0
14351,2018-10-24,17,123,0.3023255813953488,13,0.41,41,51,24,100.0
14352,2018-10-24,27,96,0.3157894736842105,6,0.40229885057471265,35,46,16,50.0
14353,2018-10-24,11,89,0.275,11,0.40229885057471265,35,35,16,25.0
14354,2018-10-24,5,112,0.3448275862068966,10,0.4805194805194805,37,45,21,25.0
14355,2018-10-24,28,112,0.34375,11,0.5168539325842697,46,44,26,100.0
14356,2018-10-24,16,110,0.4482758620689655,13,0.47560975609756095,39,51,24,50.0
14357,2018-10-24,6,86,0.16666666666666666,3,0.38202247191011235,34,53,18,0.0
14358,2018-10-24,1,111,0.39473684210526316,15,0.4065934065934066,37,54,28,50.0
14359,2018-10-25,14,121,0.3448275862068966,10,0.5,46,42,27,40.0
14360,2018-10-25,21,95,0.25,7,0.39361702127659576,37,57,19,0.0
14361,2018-10-25,22,114,0.4,12,0.5,43,40,29,40.0
14362,2018-10-25,9,110,0.39285714285714285,11,0.5256410256410257,41,48,21,100.0
14363,2018-10-26,26,116,0.3783783783783784,14,0.4631578947368421,44,53,25,50.0
14364,2018-10-26,19,117,0.391304347826087,9,0.4489795918367347,44,46,23,100.0
14365,2018-10-26,18,95,0.23255813953488372,10,0.32142857142857145,36,49,19,33.33333333333333
14366,2018-10-26,11,113,0.36585365853658536,15,0.3877551020408163,38,42,21,20.0
14367,2018-10-26,28,116,0.4074074074074074,11,0.4835164835164835,44,50,23,100.0
14368,2018-10-26,20,100,0.3333333333333333,13,0.43333333333333335,39,40,17,16.666666666666664
14369,2018-10-26,4,135,0.4375,14,0.5698924731182796,53,50,30,50.0
14370,2018-10-27,27,110,0.1875,3,0.4835164835164835,44,49,20,60.0
14371,2018-10-27,17,113,0.3333333333333333,10,0.5,41,57,24,100.0
14372,2018-10-27,15,117,0.34615384615384615,9,0.5569620253164557,44,39,30,60.0
14373,2018-10-27,16,120,0.38461538461538464,15,0.4583333333333333,44,56,21,60.0
14374,2018-10-27,23,105,0.35714285714285715,10,0.38461538461538464,35,56,18,50.0
14375,2018-10-27,6,107,0.28,7,0.46511627906976744,40,39,21,0.0
14376,2018-10-27,1,85,0.3,12,0.32142857142857145,27,48,20,40.0
14377,2018-10-27,19,111,0.2647058823529412,9,0.42105263157894735,40,40,22,80.0
14378,2018-10-27,9,89,0.1891891891891892,7,0.3707865168539326,33,47,16,80.0
14379,2018-10-28,13,136,0.5517241379310345,16,0.5436893203883495,56,57,35,66.66666666666666
14380,2018-10-28,21,117,0.2916666666666667,7,0.5058823529411764,43,43,22,20.0
14381,2018-10-28,7,104,0.32142857142857145,9,0.4175824175824176,38,43,24,33.33333333333333
14382,2018-10-28,3,114,0.47619047619047616,20,0.4827586206896552,42,37,28,33.33333333333333
14383,2018-10-29,8,116,0.3142857142857143,11,0.45161290322580644,42,41,28,83.33333333333334
14384,2018-10-29,27,113,0.45,9,0.46153846153846156,42,41,27,66.66666666666666
14385,2018-10-29,18,124,0.4827586206896552,14,0.42857142857142855,42,51,26,42.85714285714285
14386,2018-10-29,17,124,0.4222222222222222,19,0.4891304347826087,45,57,28,100.0
14387,2018-10-29,5,124,0.3142857142857143,11,0.48936170212765956,46,44,25,28.57142857142857
14388,2018-10-29,20,115,0.375,9,0.4891304347826087,45,53,21,28.57142857142857
14389,2018-10-29,16,113,0.3333333333333333,13,0.41304347826086957,38,52,20,50.0
14390,2018-10-29,23,113,0.2978723404255319,14,0.41414141414141414,41,64,33,57.14285714285714
14391,2018-10-29,12,93,0.3157894736842105,6,0.4111111111111111,37,35,19,57.14285714285714
14392,2018-10-30,21,128,0.5294117647058824,9,0.5106382978723404,48,41,19,33.33333333333333
14393,2018-10-30,15,107,0.4642857142857143,13,0.4864864864864865,36,38,28,66.66666666666666
14394,2018-10-30,11,85,0.23255813953488372,10,0.3229166666666667,31,49,18,16.666666666666664
14395,2018-10-30,28,129,0.4074074074074074,11,0.5108695652173914,47,43,29,87.5
14396,2018-10-30,2,108,0.2903225806451613,9,0.44047619047619047,37,46,25,71.42857142857143
14397,2018-10-30,22,99,0.2558139534883721,11,0.3956043956043956,36,48,28,28.57142857142857
14398,2018-10-30,6,136,0.52,13,0.5,45,48,23,14.285714285714285
14399,2018-10-30,4,125,0.4642857142857143,13,0.5432098765432098,44,39,27,50.0
14400,2018-10-31,24,90,0.25,6,0.3888888888888889,35,35,21,14.285714285714285
14401,2018-10-31,14,114,0.5882352941176471,10,0.5119047619047619,43,39,23,37.5
14402,2018-10-31,10,131,0.5,16,0.5280898876404494,47,46,39,88.88888888888889
14403,2018-10-31,18,128,0.48,12,0.5813953488372093,50,41,19,50.0
14404,2018-10-31,5,107,0.47058823529411764,16,0.42391304347826086,39,43,27,25.0
14405,2018-10-31,20,101,0.48,12,0.43037974683544306,34,35,18,25.0
14406,2018-10-31,3,120,0.3157894736842105,12,0.42574257425742573,43,55,26,37.5
14407,2018-11-01,25,132,0.5142857142857142,18,0.5057471264367817,44,46,26,75.0
14408,2018-11-01,2,117,0.43636363636363634,24,0.44565217391304346,41,42,30,75.0
14409,2018-11-01,1,115,0.25806451612903225,8,0.4827586206896552,42,43,26,25.0
14410,2018-11-01,23,122,0.48148148148148145,13,0.4731182795698925,44,43,29,55.55555555555556
14411,2018-11-01,6,91,0.2777777777777778,5,0.40963855421686746,34,35,18,12.5
14412,2018-11-01,4,107,0.2682926829268293,11,0.40860215053763443,38,51,26,44.44444444444444
14413,2018-11-02,10,116,0.38235294117647056,13,0.48863636363636365,43,61,31,90.0
14414,2018-11-02,24,98,0.3076923076923077,8,0.43956043956043955,40,49,20,12.5
14415,2018-11-02,29,100,0.3888888888888889,14,0.4675324675324675,36,39,21,50.0
14416,2018-11-02,7,106,0.3793103448275862,11,0.49382716049382713,40,40,22,22.22222222222222
14417,2018-11-02,5,105,0.41935483870967744,13,0.47191011235955055,42,43,33,22.22222222222222
14418,2018-11-02,30,111,0.3,9,0.5116279069767442,44,30,27,12.5
14419,2018-11-02,3,111,0.4411764705882353,15,0.49411764705882355,42,38,22,33.33333333333333
14420,2018-11-02,22,95,0.23529411764705882,4,0.4444444444444444,40,40,20,25.0
14421,2018-11-03,25,110,0.17142857142857143,6,0.4230769230769231,44,50,20,66.66666666666666
14422,2018-11-03,8,103,0.32142857142857145,9,0.4939759036144578,41,48,32,88.88888888888889
14423,2018-11-03,27,109,0.34782608695652173,8,0.46875,45,43,29,75.0
14424,2018-11-03,5,88,0.2608695652173913,6,0.39436619718309857,28,37,15,20.0
14425,2018-11-03,1,123,0.40625,13,0.5227272727272727,46,37,33,33.33333333333333
14426,2018-11-03,12,102,0.34375,11,0.4186046511627907,36,45,23,70.0
14427,2018-11-03,4,126,0.3333333333333333,10,0.5714285714285714,52,50,29,50.0
14428,2018-11-03,23,109,0.3103448275862069,9,0.4057971014492754,28,45,21,60.0
14429,2018-11-04,14,107,0.25,6,0.4588235294117647,39,38,25,40.0
14430,2018-11-04,25,111,0.25,7,0.4418604651162791,38,66,15,70.0
14431,2018-11-04,24,102,0.4375,14,0.515625,33,37,25,22.22222222222222
14432,2018-11-04,27,110,0.34285714285714286,12,0.4318181818181818,38,43,25,66.66666666666666
14433,2018-11-04,30,108,0.23076923076923078,6,0.43373493975903615,36,47,21,22.22222222222222
14434,2018-11-04,3,122,0.32142857142857145,9,0.47619047619047616,50,38,27,40.0
14435,2018-11-04,17,144,0.39285714285714285,22,0.4842105263157895,46,56,30,88.88888888888889
14436,2018-11-05,13,120,0.45161290322580644,14,0.48863636363636365,43,43,30,60.0
14437,2018-11-05,10,117,0.5416666666666666,13,0.5061728395061729,41,46,29,90.9090909090909
14438,2018-11-05,29,111,0.25806451612903225,8,0.4418604651162791,38,40,29,40.0
14439,2018-11-05,8,115,0.38235294117647056,13,0.45555555555555555,41,47,25,90.0
14440,2018-11-05,21,122,0.37037037037037035,10,0.4838709677419355,45,41,26,55.55555555555556
14441,2018-11-05,20,115,0.2692307692307692,7,0.3867924528301887,41,62,20,27.27272727272727
14442,2018-11-05,22,102,0.3235294117647059,11,0.4482758620689655,39,40,22,40.0
14443,2018-11-05,12,94,0.2857142857142857,8,0.44,33,39,17,63.63636363636363
14444,2018-11-05,9,115,0.3142857142857143,11,0.4095238095238095,43,60,27,44.44444444444444
14445,2018-11-06,25,118,0.3953488372093023,17,0.5274725274725275,48,51,23,72.72727272727273
14446,2018-11-06,24,82,0.36,9,0.345679012345679,28,49,16,20.0
14447,2018-11-06,7,119,0.4411764705882353,15,0.47560975609756095,39,50,25,30.0
14448,2018-11-06,4,113,0.41935483870967744,13,0.4891304347826087,45,43,27,54.54545454545454
14449,2018-11-07,14,114,0.4411764705882353,15,0.4835164835164835,44,47,32,45.45454545454545
14450,2018-11-07,26,105,0.34782608695652173,8,0.4772727272727273,42,31,27,54.54545454545454
14451,2018-11-07,29,117,0.35135135135135137,13,0.48314606741573035,43,35,31,45.45454545454545
14452,2018-11-07,19,107,0.36666666666666664,11,0.44680851063829785,42,55,32,45.45454545454545
14453,2018-11-07,15,89,0.38095238095238093,8,0.42857142857142855,30,36,19,60.0
14454,2018-11-07,12,94,0.25806451612903225,8,0.39361702127659576,37,41,19,58.333333333333336
14455,2018-11-07,16,95,0.3125,10,0.3870967741935484,36,60,21,50.0
14456,2018-11-07,1,107,0.2894736842105263,11,0.40217391304347827,37,45,26,27.27272727272727
14457,2018-11-07,22,96,0.3333333333333333,9,0.45977011494252873,40,40,28,36.36363636363637
14458,2018-11-07,6,86,0.2903225806451613,9,0.3707865168539326,33,51,17,9.090909090909092
14459,2018-11-08,10,111,0.35714285714285715,10,0.4827586206896552,42,38,31,83.33333333333334
14460,2018-11-08,25,116,0.38461538461538464,10,0.41237113402061853,40,53,18,75.0
14461,2018-11-08,24,109,0.3142857142857143,11,0.44086021505376344,41,42,25,18.181818181818183
14462,2018-11-08,21,98,0.24324324324324326,9,0.4444444444444444,36,52,18,63.63636363636363
14463,2018-11-09,26,121,0.375,12,0.45263157894736844,43,49,25,58.333333333333336
14464,2018-11-09,29,123,0.38235294117647056,13,0.5584415584415584,43,45,29,50.0
14465,2018-11-09,8,110,0.2777777777777778,5,0.45977011494252873,40,54,20,75.0
14466,2018-11-09,16,102,0.5185185185185185,14,0.45,36,38,27,45.45454545454545
14467,2018-11-09,1,109,0.25,7,0.45569620253164556,36,53,17,25.0
14468,2018-11-09,23,133,0.32432432432432434,12,0.4787234042553192,45,59,33,61.53846153846154
14469,2018-11-09,22,117,0.41935483870967744,13,0.5116279069767442,44,41,26,41.66666666666667
14470,2018-11-10,26,86,0.24,6,0.34782608695652173,32,50,11,53.84615384615385
14471,2018-11-10,7,111,0.4827586206896552,14,0.5584415584415584,43,38,31,33.33333333333333
14472,2018-11-10,10,116,0.4375,7,0.5542168674698795,46,36,27,84.61538461538461
14473,2018-11-10,27,96,0.5,10,0.44594594594594594,33,46,17,63.63636363636363
14474,2018-11-10,15,112,0.36666666666666664,11,0.4368932038834951,45,45,16,63.63636363636363
14475,2018-11-10,5,99,0.3888888888888889,7,0.47560975609756095,39,38,20,30.76923076923077
14476,2018-11-10,16,110,0.36363636363636365,12,0.4431818181818182,39,38,25,41.66666666666667
14477,2018-11-10,19,119,0.44,11,0.4883720930232558,42,54,28,50.0
14478,2018-11-10,13,128,0.4117647058823529,14,0.46464646464646464,46,54,26,58.333333333333336
14479,2018-11-10,28,128,0.4,14,0.5316455696202531,42,46,24,92.3076923076923
14480,2018-11-11,14,107,0.3684210526315789,14,0.42391304347826086,39,48,28,53.84615384615385
14481,2018-11-11,25,100,0.3888888888888889,14,0.45348837209302323,39,55,22,76.92307692307693
14482,2018-11-11,8,114,0.47368421052631576,18,0.4606741573033708,41,39,27,69.23076923076923
14483,2018-11-11,20,89,0.17857142857142858,5,0.3522727272727273,31,54,13,28.57142857142857
14484,2018-11-11,11,115,0.425531914893617,20,0.4864864864864865,36,38,18,41.66666666666667
14485,2018-11-11,9,103,0.2727272727272727,12,0.36538461538461536,38,51,21,50.0
14486,2018-11-12,13,121,0.25,5,0.4725274725274725,43,49,23,61.53846153846154
14487,2018-11-12,26,104,0.4583333333333333,11,0.5,43,45,27,57.14285714285714
14488,2018-11-12,21,118,0.48148148148148145,13,0.4673913043478261,43,42,23,61.53846153846154
14489,2018-11-12,18,120,0.43478260869565216,10,0.525,42,52,26,35.714285714285715
14490,2018-11-12,15,88,0.16666666666666666,4,0.4177215189873418,33,42,19,58.333333333333336
14491,2018-11-12,5,98,0.24242424242424243,8,0.39325842696629215,35,45,16,28.57142857142857
14492,2018-11-12,28,110,0.28888888888888886,13,0.4020618556701031,39,43,22,85.71428571428571
14493,2018-11-12,16,114,0.41935483870967744,13,0.4805194805194805,37,40,19,38.46153846153847
14494,2018-11-12,30,117,0.3939393939393939,13,0.5063291139240507,40,41,24,30.76923076923077
14495,2018-11-13,10,110,0.4444444444444444,12,0.42857142857142855,39,48,28,80.0
14496,2018-11-13,8,99,0.44,11,0.5,38,31,27,64.28571428571429
14497,2018-11-13,6,113,0.5416666666666666,13,0.5294117647058824,45,60,23,15.384615384615383
14498,2018-11-14,14,126,0.46875,15,0.4731182795698925,44,48,25,57.14285714285714
14499,2018-11-14,24,116,0.4838709677419355,15,0.5595238095238095,47,38,27,21.428571428571427
14500,2018-11-14,7,118,0.42857142857142855,12,0.5844155844155844,45,51,24,42.85714285714285
14501,2018-11-14,21,128,0.48484848484848486,16,0.5368421052631579,51,47,32,64.28571428571429
14502,2018-11-14,18,107,0.4375,14,0.4111111111111111,37,47,29,40.0
14503,2018-11-14,17,113,0.2571428571428571,9,0.5061728395061729,41,44,22,71.42857142857143
14504,2018-11-14,28,104,0.2,4,0.4891304347826087,45,49,23,80.0
14505,2018-11-14,3,107,0.2857142857142857,8,0.40594059405940597,41,46,17,40.0
14506,2018-11-14,2,111,0.4411764705882353,15,0.4666666666666667,42,51,27,57.14285714285714
14507,2018-11-14,30,119,0.325,13,0.4782608695652174,44,44,30,35.714285714285715
14508,2018-11-14,22,111,0.42857142857142855,12,0.5,40,37,23,46.66666666666666
14509,2018-11-15,13,116,0.34782608695652173,8,0.47058823529411764,40,50,23,64.28571428571429
14510,2018-11-15,8,138,0.41935483870967744,13,0.5638297872340425,53,56,34,66.66666666666666
14511,2018-11-15,11,107,0.3404255319148936,16,0.40229885057471265,35,41,20,50.0
14512,2018-11-16,17,123,0.4186046511627907,18,0.5053763440860215,47,55,28,73.33333333333333
14513,2018-11-16,19,129,0.29411764705882354,10,0.48484848484848486,48,54,27,53.333333333333336
14514,2018-11-16,18,112,0.42857142857142855,12,0.5,46,43,28,43.75
14515,2018-11-16,15,112,0.44,11,0.5058823529411764,43,40,24,64.28571428571429
14516,2018-11-16,30,104,0.16666666666666666,3,0.42528735632183906,37,47,18,33.33333333333333
14517,2018-11-16,23,113,0.4782608695652174,11,0.5061728395061729,41,41,25,58.82352941176471
14518,2018-11-16,12,99,0.5185185185185185,14,0.4444444444444444,36,47,22,60.0
14519,2018-11-16,2,123,0.34615384615384615,9,0.5280898876404494,47,46,25,60.0
14520,2018-11-17,24,100,0.41379310344827586,12,0.45121951219512196,37,31,25,20.0
14521,2018-11-17,7,112,0.29411764705882354,10,0.46511627906976744,40,46,18,46.66666666666666
14522,2018-11-17,11,132,0.425531914893617,20,0.5679012345679012,46,41,27,53.333333333333336
14523,2018-11-17,5,83,0.2962962962962963,8,0.3488372093023256,30,34,21,23.52941176470588
14524,2018-11-17,2,86,0.15151515151515152,5,0.38461538461538464,35,51,16,56.25
14525,2018-11-17,19,125,0.4,10,0.4827586206896552,42,46,29,56.25
14526,2018-11-17,22,130,0.34375,11,0.5376344086021505,50,41,28,50.0
14527,2018-11-17,12,97,0.4,12,0.40229885057471265,35,53,25,62.5
14528,2018-11-17,4,119,0.3225806451612903,10,0.42424242424242425,42,49,23,46.66666666666666
14529,2018-11-17,3,119,0.4642857142857143,13,0.45454545454545453,40,47,25,41.17647058823529
14530,2018-11-18,27,104,0.4166666666666667,10,0.44565217391304346,41,48,24,53.333333333333336
14531,2018-11-18,30,109,0.40625,13,0.4479166666666667,43,43,28,31.25
14532,2018-11-18,22,131,0.40625,13,0.5714285714285714,48,35,35,52.94117647058824
14533,2018-11-18,16,97,0.40625,13,0.40229885057471265,35,48,20,37.5
14534,2018-11-18,18,87,0.41379310344827586,12,0.3875,31,49,20,41.17647058823529
14535,2018-11-19,26,117,0.42105263157894735,16,0.4411764705882353,45,59,29,52.94117647058824
14536,2018-11-19,19,140,0.38461538461538464,10,0.5784313725490197,59,42,34,58.82352941176471
14537,2018-11-19,17,104,0.3055555555555556,11,0.45454545454545453,40,51,21,75.0
14538,2018-11-19,15,98,0.4,12,0.46835443037974683,37,45,29,68.75
14539,2018-11-19,1,119,0.3157894736842105,12,0.44554455445544555,45,51,29,17.647058823529413
14540,2018-11-19,23,119,0.2727272727272727,6,0.4880952380952381,41,53,24,63.1578947368421
14541,2018-11-19,12,121,0.48,12,0.5268817204301075,49,44,35,64.70588235294117
14542,2018-11-19,9,113,0.34210526315789475,13,0.4606741573033708,41,50,26,57.14285714285714
14543,2018-11-19,4,117,0.36585365853658536,15,0.48314606741573035,43,44,18,50.0
14544,2018-11-20,20,114,0.4482758620689655,13,0.5060240963855421,42,42,22,22.22222222222222
14545,2018-11-20,16,92,0.21875,7,0.36,36,52,18,35.294117647058826
14546,2018-11-20,30,125,0.3333333333333333,13,0.43010752688172044,40,44,27,35.294117647058826
14547,2018-11-20,22,91,0.26666666666666666,8,0.40476190476190477,34,49,24,50.0
14548,2018-11-21,10,95,0.2413793103448276,7,0.43373493975903615,36,42,24,63.1578947368421
14549,2018-11-21,29,110,0.3076923076923077,12,0.4318181818181818,38,46,21,44.44444444444444
14550,2018-11-21,27,103,0.3181818181818182,7,0.4268292682926829,35,43,21,47.05882352941176
14551,2018-11-21,7,119,0.4074074074074074,11,0.48717948717948717,38,45,21,47.05882352941176
14552,2018-11-21,18,101,0.28125,9,0.4430379746835443,35,40,24,38.88888888888889
14553,2018-11-21,17,143,0.3333333333333333,15,0.5277777777777778,57,59,34,76.47058823529412
14554,2018-11-21,11,126,0.3939393939393939,13,0.5555555555555556,40,36,18,56.25
14555,2018-11-21,5,124,0.44,11,0.5679012345679012,46,39,28,27.77777777777778
14556,2018-11-21,6,105,0.38235294117647056,13,0.38235294117647056,39,46,18,12.5
14557,2018-11-21,2,109,0.30303030303030304,10,0.3917525773195876,38,50,30,50.0
14558,2018-11-21,1,108,0.2777777777777778,10,0.45161290322580644,42,34,24,16.666666666666664
14559,2018-11-21,23,121,0.3448275862068966,10,0.4489795918367347,44,47,27,65.0
14560,2018-11-21,4,127,0.6206896551724138,18,0.5625,45,36,30,52.94117647058824
14561,2018-11-23,14,90,0.30434782608695654,7,0.45569620253164556,36,47,10,61.11111111111112
14562,2018-11-23,10,125,0.53125,17,0.5647058823529412,48,43,29,65.0
14563,2018-11-23,8,112,0.32142857142857145,9,0.4731182795698925,44,51,33,63.1578947368421
14564,2018-11-23,17,114,0.22727272727272727,10,0.4827586206896552,42,43,30,72.22222222222221
14565,2018-11-23,21,109,0.3333333333333333,11,0.44086021505376344,41,46,24,66.66666666666666
14566,2018-11-23,5,96,0.25,7,0.3723404255319149,35,51,23,26.31578947368421
14567,2018-11-23,12,100,0.125,3,0.46464646464646464,46,45,31,57.89473684210527
14568,2018-11-23,28,125,0.4358974358974359,17,0.4946236559139785,46,50,32,80.0
14569,2018-11-23,23,112,0.36363636363636365,12,0.5333333333333333,40,31,27,61.90476190476191
14570,2018-11-23,20,114,0.36363636363636365,12,0.45054945054945056,41,46,22,30.0
14571,2018-11-23,1,96,0.17142857142857143,6,0.43209876543209874,35,40,22,15.789473684210526
14572,2018-11-23,9,116,0.25925925925925924,7,0.45454545454545453,40,49,18,56.25
14573,2018-11-23,13,112,0.34782608695652173,8,0.425531914893617,40,48,26,66.66666666666666
14574,2018-11-23,3,102,0.3111111111111111,14,0.4177215189873418,33,46,26,40.0
14575,2018-11-24,10,117,0.29411764705882354,10,0.4659090909090909,41,54,28,66.66666666666666
14576,2018-11-24,17,135,0.375,15,0.5697674418604651,49,41,30,73.68421052631578
14577,2018-11-24,7,113,0.3902439024390244,16,0.4827586206896552,42,43,27,50.0
14578,2018-11-24,21,98,0.23076923076923078,9,0.3592233009708738,37,54,22,63.1578947368421
14579,2018-11-24,18,111,0.20588235294117646,7,0.4077669902912621,42,59,22,45.0
14580,2018-11-24,30,124,0.3448275862068966,10,0.5666666666666667,51,45,30,36.84210526315789
14581,2018-11-24,6,117,0.3181818181818182,7,0.4888888888888889,44,49,15,22.22222222222222
14582,2018-11-25,25,100,0.21052631578947367,8,0.4329896907216495,42,58,18,60.0
14583,2018-11-25,26,112,0.391304347826087,9,0.47058823529411764,40,36,20,50.0
14584,2018-11-25,15,98,0.36666666666666664,11,0.4418604651162791,38,41,27,63.1578947368421
14585,2018-11-25,28,125,0.3142857142857143,11,0.5222222222222223,47,47,25,80.95238095238095
14586,2018-11-25,3,125,0.4,10,0.5681818181818182,50,43,19,38.095238095238095
14587,2018-11-25,1,124,0.41025641025641024,16,0.5319148936170213,50,41,34,20.0
14588,2018-11-25,9,118,0.3902439024390244,16,0.46236559139784944,43,41,30,58.82352941176471
